recency	history	used_discount	used_bogo	is_referral	treatment	zip_code_Rural	zip_code_Surburban	zip_code_Urban	channel_Multichannel	channel_Phone	channel_Web	proba_CN	proba_CR	proba_TN	proba_TR	uplift_score	target_class
9	74.06	0	1	1	0	0	1	0	0	0	1	0.4579013	0.012933601	0.4990665	0.030098548	0.058819547	0
10	634.14	1	1	1	0	0	0	1	0	0	1	0.5251368	0.041457977	0.3906013	0.042803925	0.051182933	0
6	39.3	0	1	0	1	0	0	1	0	1	0	0.44171193	0.037603386	0.36529106	0.15539356	0.4399771	2
5	70.7	0	1	1	1	0	1	0	0	1	0	0.46508268	0.019824807	0.4686645	0.046428084	0.09850356	2
12	104.8	0	1	1	0	0	1	0	0	1	0	0.41171062	0.0068178433	0.46878335	0.112688184	0.3550165	0
2	83.34	1	0	1	0	0	0	1	0	1	0	0.43975702	0.038504742	0.46399632	0.057741888	0.060324743	0
4	170.85	0	1	1	1	0	1	0	0	1	0	0.42687744	0.047656063	0.46649608	0.05897046	0.023595601	2
9	36.69	0	1	0	0	0	1	0	0	0	1	0.45153713	0.04485343	0.39265272	0.110956706	0.2599275	0
7	405.39	0	1	0	1	0	0	1	0	0	1	0.5051164	0.04846079	0.34031373	0.10610907	0.3002925	3
11	364.98	1	1	0	0	0	0	1	0	0	1	0.4443193	0.015921175	0.46707854	0.07268095	0.20012242	0
10	353.0	0	1	0	1	0	0	1	1	0	0	0.47157943	0.04020914	0.41144046	0.076770976	0.15736702	3
1	324.86	1	0	0	1	0	0	1	0	1	0	0.44542265	0.10614032	0.37231702	0.076119974	-0.045380995	2
2	263.6	1	1	0	1	0	1	0	0	1	0	0.35172242	0.07784015	0.44524065	0.12519678	0.07653423	2
4	1080.58	1	1	1	0	0	1	0	1	0	0	0.20500867	0.051463734	0.6664827	0.07704494	-0.1940782	0
1	340.5	1	1	0	1	1	0	0	0	0	1	0.21949726	0.32493386	0.16809553	0.28747338	0.068377495	3
6	334.02	0	1	0	0	0	0	1	0	1	0	0.48567227	0.02148502	0.3915484	0.1012943	0.3263342	0
7	230.55	0	1	1	0	0	0	1	0	1	0	0.49731234	0.031320363	0.44014633	0.031220969	0.013974108	0
10	113.33	0	1	0	0	0	0	1	0	0	1	0.43491477	0.06708626	0.39156586	0.10643316	0.1601678	0
1	191.39	0	1	0	1	0	0	1	0	0	1	0.4640532	0.10059895	0.36048034	0.074867524	-0.012378365	2
6	58.76	1	0	1	0	0	0	1	0	0	1	0.25960916	0.025300903	0.6451616	0.0699283	0.017972872	0
11	187.72	0	1	1	1	0	1	0	0	0	1	0.44487202	0.021175617	0.45805052	0.07590184	0.19342873	2
11	406.69	1	0	0	0	0	1	0	0	1	0	0.28637758	0.033705816	0.62890726	0.05100937	-0.060560472	0
10	83.71	1	0	0	1	1	0	0	0	1	0	0.5376327	0.043633588	0.32153642	0.097197294	0.314111	2
11	482.18	1	1	0	0	0	1	0	1	0	0	0.5789699	0.010011271	0.32400674	0.087012105	0.38940194	1
9	55.03	1	0	0	0	0	1	0	0	1	0	0.57449603	0.012516456	0.32900363	0.083983906	0.3640694	0
9	1129.41	0	1	1	1	0	0	1	1	0	0	0.20391782	0.04219048	0.6765658	0.077325836	-0.1377233	2
3	29.99	1	0	1	0	0	0	1	0	0	1	0.46151468	0.04139779	0.4340574	0.063030064	0.08896524	0
2	183.62	0	1	0	1	0	1	0	0	1	0	0.41485718	0.058235686	0.43374953	0.09315764	0.107410386	2
1	175.04	1	0	0	0	1	0	0	0	0	1	0.4401707	0.058981236	0.29551378	0.2053343	0.5836207	0
2	113.72	1	0	1	0	0	1	0	0	1	0	0.50576586	0.019847635	0.42050204	0.053884465	0.1516536	0
10	231.98	0	1	0	0	0	1	0	0	0	1	0.49921712	0.0803282	0.36183172	0.058622923	0.0016438812	0
10	265.96	1	0	0	0	0	0	1	0	1	0	0.46372765	0.03451527	0.42035455	0.08140248	0.18592182	0
4	184.13	0	1	1	0	0	0	1	0	0	1	0.45255318	0.03691678	0.46687815	0.04365192	0.020162322	0
2	730.13	1	0	1	1	1	0	0	1	0	0	0.40143302	0.07515171	0.4863068	0.037108537	-0.17358221	2
11	531.35	1	1	1	0	0	0	1	1	0	0	0.5073201	0.026172375	0.39346072	0.07304678	0.21504724	0
9	172.02	0	1	0	0	0	0	1	0	0	1	0.41455346	0.038999397	0.4771219	0.06932532	0.081758134	0
2	467.73	0	1	0	0	0	0	1	0	0	1	0.4076621	0.09373151	0.34781924	0.15078713	0.23095043	1
8	39.55	0	1	1	1	0	1	0	0	1	0	0.5181844	0.008675436	0.43564928	0.03749086	0.12554409	2
2	29.99	1	0	1	0	1	0	0	0	1	0	0.39235783	0.05061148	0.37000406	0.18702665	0.44300273	0
1	29.99	1	0	1	1	0	1	0	0	0	1	0.41973847	0.062460106	0.45931184	0.058489546	-0.033148825	2
2	32.37	0	1	1	1	0	1	0	0	0	1	0.41919726	0.08550557	0.44155982	0.053737286	-0.12184517	2
5	147.88	1	0	1	0	0	1	0	0	0	1	0.5467334	0.038011197	0.3541954	0.061060023	0.16407457	0
4	282.22	1	0	0	1	0	0	1	1	0	0	0.44863296	0.06592619	0.39293778	0.09250312	0.12486641	2
8	485.82	1	0	0	0	0	0	1	0	0	1	0.42722923	0.044813007	0.40437776	0.123580016	0.27827486	0
11	53.4	1	0	1	1	0	0	1	0	1	0	0.4457857	0.0042006513	0.50112915	0.048884477	0.15908715	2
12	86.8	0	1	0	0	0	0	1	0	0	1	0.4816459	0.08628177	0.3353757	0.096696585	0.14374682	0
2	1186.7	1	0	1	0	0	1	0	1	0	0	0.18798849	0.010816321	0.76338637	0.037808757	-0.014432583	1
12	81.33	0	1	1	0	1	0	0	0	0	1	0.41081724	0.00653456	0.47200894	0.11063928	0.34846634	0
11	29.99	0	1	0	1	1	0	0	0	0	1	0.35212645	0.04579356	0.46995035	0.13212958	0.20874578	2
4	112.3	1	0	0	1	0	0	1	0	1	0	0.4337169	0.04171239	0.4337572	0.090813555	0.17076695	2
6	169.37	1	0	0	1	0	1	0	0	0	1	0.4535706	0.05797522	0.3301748	0.15827931	0.42141584	2
11	96.19	1	0	0	1	0	0	1	0	1	0	0.47724816	0.05952142	0.4112492	0.051981237	0.0026528463	2
5	101.01	1	0	0	0	0	1	0	0	0	1	0.5113623	0.030916438	0.3897809	0.06794035	0.18283921	0
2	288.03	0	1	0	1	0	1	0	0	0	1	0.4382955	0.12055768	0.31427673	0.12687004	0.14373618	2
12	92.12	0	1	0	0	0	0	1	0	1	0	0.34862253	0.01943902	0.3356594	0.29627904	0.8320541	0
1	928.04	1	1	1	1	1	0	0	0	0	1	0.43229952	0.12725614	0.3384929	0.101951465	0.00810115	2
7	52.73	1	0	1	0	0	1	0	0	1	0	0.47727114	0.01414887	0.46786326	0.040716764	0.10253576	1
6	92.95	0	1	0	0	0	1	0	0	0	1	0.44005448	0.05803157	0.42946705	0.072446875	0.05566419	0
9	128.33	0	1	0	1	0	1	0	0	1	0	0.4091075	0.02371982	0.4952451	0.071927555	0.14403132	2
3	43.45	0	1	0	0	0	0	1	0	0	1	0.48424947	0.060294848	0.38947645	0.06597925	0.06827786	0
8	124.52	1	0	1	1	0	1	0	0	1	0	0.50940275	0.010274347	0.4460168	0.0343061	0.10330479	2
2	717.61	0	1	1	0	0	0	1	0	1	0	0.5232077	0.06656133	0.26984328	0.14038768	0.4587124	1
2	796.09	0	1	1	0	1	0	0	0	1	0	0.34051278	0.035391856	0.55642086	0.06767451	0.028569981	0
1	43.76	1	0	0	1	0	0	1	0	1	0	0.3726009	0.05711155	0.5149321	0.055355415	-0.071681246	2
4	146.69	0	1	0	0	0	1	0	0	0	1	0.41396612	0.0501276	0.46465546	0.07125079	0.04988406	1
1	169.98	0	1	0	0	0	0	1	0	1	0	0.42382714	0.059734132	0.3937177	0.122721024	0.22819954	0
3	56.24	0	1	1	1	1	0	0	0	1	0	0.4816636	0.048814785	0.36874983	0.10077174	0.24521217	2
3	122.27	0	1	1	1	0	1	0	0	0	1	0.47624615	0.02964541	0.4113075	0.08280095	0.2179523	3
1	777.09	0	1	1	1	0	0	1	0	1	0	0.37398916	0.041323874	0.52929866	0.055388298	-0.009538002	2
3	250.07	0	1	1	0	0	0	1	0	0	1	0.47255206	0.032802925	0.38164642	0.11299854	0.32706606	0
2	1073.42	0	1	1	1	0	1	0	0	1	0	0.34156564	0.01374243	0.30044112	0.34425083	0.9905996	2
3	433.5	1	0	0	0	0	0	1	0	0	1	0.36350754	0.077155724	0.42627418	0.13306259	0.12560704	0
10	95.49	0	1	1	1	1	0	0	0	0	1	0.38597128	0.033124417	0.5018144	0.079089925	0.11422355	2
6	781.81	1	0	1	1	0	1	0	1	0	0	0.38706082	0.046104915	0.4961552	0.07067901	0.03650733	2
4	49.1	0	1	1	0	0	0	1	0	1	0	0.40423316	0.019239416	0.5321721	0.04435535	0.0630057	0
10	346.55	0	1	0	0	0	1	0	0	1	0	0.3970659	0.18777305	0.35375574	0.06140531	-0.34632152	0
5	303.81	0	1	0	0	0	0	1	0	1	0	0.4273935	0.041855227	0.39522886	0.13552237	0.33228886	1
4	112.77	0	1	1	1	0	1	0	0	0	1	0.48874328	0.028007569	0.4285494	0.054699704	0.117984325	2
3	235.95	0	1	0	1	0	1	0	0	1	0	0.42412448	0.043646332	0.45039588	0.08183334	0.120897524	2
4	173.87	0	1	0	0	1	0	0	0	1	0	0.49918878	0.05910429	0.30274585	0.13896102	0.41746807	0
3	67.19	1	0	1	1	0	0	1	0	1	0	0.43712047	0.016502157	0.49156144	0.05481593	0.12789509	3
8	251.61	1	1	0	1	0	1	0	0	0	1	0.3847727	0.060962945	0.42459923	0.12966512	0.19434333	2
10	251.62	1	0	0	1	0	0	1	0	0	1	0.40485403	0.06475871	0.42956376	0.100823484	0.10439184	2
9	29.99	0	1	0	1	0	1	0	0	0	1	0.45552146	0.055261403	0.4178184	0.07139878	0.075510696	2
6	258.57	0	1	0	0	0	0	1	1	0	0	0.5744837	0.046774417	0.26953337	0.1092085	0.42611125	0
5	326.34	0	1	0	1	0	0	1	0	0	1	0.4257928	0.06823027	0.40102744	0.10494945	0.13861594	2
12	209.75	0	1	1	0	0	1	0	0	1	0	0.46687925	0.004776171	0.47978148	0.04856303	0.16357811	0
1	1508.31	0	1	1	1	0	0	1	1	0	0	0.37981376	0.011099501	0.55379844	0.055288322	0.12475745	2
4	29.99	1	0	0	1	0	0	1	0	0	1	0.4644422	0.05406236	0.39096406	0.090531364	0.16751057	2
3	91.81	0	1	0	1	0	1	0	0	1	0	0.45432732	0.08156157	0.37725177	0.086859375	0.069906905	3
2	358.3	0	1	0	1	0	0	1	0	1	0	0.4359302	0.03274564	0.41527802	0.11604614	0.29708186	2
1	29.99	0	1	1	0	0	0	1	0	0	1	0.45797086	0.06352374	0.42873722	0.049768142	-0.03560693	0
2	597.52	1	1	1	1	0	0	1	0	1	0	0.41805804	0.09286884	0.34035462	0.14871852	0.24463393	3
2	618.96	1	1	1	0	0	1	0	0	0	1	0.52665275	0.066155635	0.30607572	0.10111586	0.27345604	0
11	149.03	0	1	0	0	0	0	1	0	1	0	0.48233095	0.050668653	0.38169247	0.08530797	0.17521799	0
10	29.99	1	0	0	0	0	0	1	0	0	1	0.46853828	0.038938202	0.392392	0.10013145	0.25314766	1
2	39.74	0	1	0	1	0	0	1	0	0	1	0.4455113	0.07963983	0.41462553	0.060223375	-0.049649715	2
2	980.69	1	0	1	0	0	1	0	0	1	0	0.3064928	0.4464969	0.19675529	0.05025503	-0.7790246	0
3	29.99	0	1	0	0	1	0	0	0	1	0	0.32094523	0.13329782	0.4429297	0.10282727	-0.21007651	0
9	360.66	1	0	0	1	0	1	0	1	0	0	0.4902011	0.06573901	0.38663834	0.057421613	0.02212426	3
2	29.99	0	1	1	0	0	1	0	0	0	1	0.4136618	0.051876593	0.45420462	0.08025697	0.077461265	0
1	29.99	1	0	1	0	1	0	0	0	0	1	0.41190317	0.0479373	0.48113334	0.059026238	0.010055795	0
4	457.84	1	0	0	1	0	1	0	0	1	0	0.38665533	0.06621844	0.47267774	0.07444847	-0.020292968	2
8	29.99	1	0	0	0	0	0	1	0	0	1	0.47592902	0.053812094	0.3774529	0.092805974	0.19153786	0
8	568.72	1	0	1	1	0	0	1	0	1	0	0.5365356	0.020177856	0.3092181	0.13406838	0.5323946	3
3	496.94	1	0	0	1	0	1	0	1	0	0	0.42523775	0.037305176	0.48058784	0.0568692	0.05031854	2
1	555.43	0	1	1	0	0	1	0	1	0	0	0.52413064	0.032118607	0.37423763	0.06951312	0.1978152	1
7	136.47	0	1	1	1	0	1	0	0	0	1	0.54603666	0.023154411	0.38156915	0.049239818	0.14723332	2
7	29.99	0	1	1	1	0	0	1	0	1	0	0.49929255	0.009873235	0.46511295	0.025721325	0.06602466	2
9	39.96	0	1	1	0	0	1	0	0	1	0	0.49612373	0.0023257874	0.46528247	0.036268063	0.13529168	0
5	1384.81	1	0	1	1	0	1	0	0	1	0	0.30941257	0.011349887	0.5845052	0.09473236	0.20816919	2
4	314.43	0	1	0	1	0	0	1	0	1	0	0.44191405	0.052299675	0.42629543	0.0794908	0.102677755	2
5	247.1	1	0	0	0	0	1	0	1	0	0	0.3979813	0.060764793	0.43164963	0.10960428	0.1400845	0
1	729.9	1	0	1	1	0	1	0	0	0	1	0.34567595	0.052468248	0.51045096	0.09140483	0.040179282	2
2	458.42	0	1	0	0	0	1	0	1	0	0	0.42452323	0.08539032	0.39698645	0.09309995	0.045011997	0
9	174.27	0	1	1	1	0	1	0	0	0	1	0.4447735	0.032762058	0.4776363	0.044828173	0.034389637	2
9	566.18	0	1	1	1	1	0	0	1	0	0	0.5283583	0.014920407	0.3621617	0.09455962	0.35915282	2
3	154.04	0	1	0	0	0	0	1	0	1	0	0.4111946	0.057864703	0.44688568	0.084055014	0.06990011	0
8	189.34	0	1	0	0	0	1	0	0	0	1	0.4316239	0.121276975	0.3454317	0.10166743	0.016093582	0
1	53.41	1	0	1	0	0	1	0	0	0	1	0.38426003	0.058002826	0.4614338	0.09630334	0.08303566	0
2	331.7	1	1	1	1	0	0	1	0	0	1	0.39584693	0.105150715	0.38817656	0.11082577	0.024424106	2
2	113.22	1	0	0	1	0	1	0	0	1	0	0.46183255	0.046527896	0.38916188	0.10247765	0.23383042	2
3	452.63	0	1	0	0	0	1	0	1	0	0	0.40972003	0.058314223	0.41215524	0.11981048	0.20125651	0
10	100.62	0	1	0	0	0	0	1	0	1	0	0.541196	0.019238127	0.3687791	0.07078679	0.25342157	0
9	356.52	0	1	0	0	0	1	0	0	0	1	0.4629039	0.03038784	0.41606086	0.09064747	0.23458524	0
5	59.78	0	1	0	1	0	1	0	0	0	1	0.53379124	0.0537063	0.34870118	0.06380131	0.12650709	2
12	35.07	0	1	0	1	0	0	1	0	0	1	0.4762917	0.047449358	0.3925837	0.08367532	0.17019182	2
3	640.69	1	1	1	1	0	0	1	1	0	0	0.5062301	0.1088469	0.2622521	0.12267085	0.28344944	2
1	29.99	1	0	1	1	0	1	0	0	0	1	0.41973847	0.062460106	0.45931184	0.058489546	-0.033148825	2
3	62.08	0	1	1	1	1	0	0	0	0	1	0.45149702	0.067541696	0.37716338	0.103797875	0.17136987	2
6	135.76	1	0	1	0	1	0	0	0	1	0	0.6783607	0.012481444	0.24262036	0.06653744	0.39430922	0
2	133.37	1	0	1	0	0	1	0	0	1	0	0.45143473	0.01427192	0.46791494	0.06637837	0.18718022	0
7	146.8	0	1	1	0	0	1	0	0	0	1	0.49034634	0.029812086	0.4347217	0.045119904	0.0734348	0
4	64.35	1	0	0	1	0	1	0	0	1	0	0.4201623	0.053447098	0.43734753	0.089043126	0.112614654	3
9	42.23	0	1	1	0	0	0	1	0	1	0	0.52459866	0.0024102833	0.43743277	0.035558276	0.14120795	0
9	55.16	0	1	0	0	1	0	0	0	0	1	0.29358518	0.06673426	0.44373524	0.19594531	0.24221762	0
2	89.86	1	0	0	0	0	0	1	0	0	1	0.4024164	0.08020514	0.3827486	0.13462985	0.18805794	0
10	110.05	0	1	0	1	0	0	1	0	0	1	0.4465833	0.05701708	0.3871109	0.10928871	0.21388781	2
1	332.81	1	0	1	0	0	1	0	0	1	0	0.3830445	0.037814137	0.49517405	0.083967246	0.11027167	0
6	222.43	1	0	0	0	0	1	0	0	0	1	0.4192373	0.06268655	0.43110937	0.08696678	0.07557851	1
9	95.08	0	1	0	1	0	1	0	0	0	1	0.38200673	0.058381066	0.43661767	0.12299453	0.17443585	3
10	195.8	1	0	1	0	0	0	1	0	0	1	0.46629718	0.023398701	0.4626273	0.047676798	0.09129216	0
5	120.35	0	1	1	0	1	0	0	0	1	0	0.4561799	0.03570616	0.41327098	0.09484299	0.22813325	0
8	164.83	1	0	0	1	1	0	0	0	1	0	0.5304803	0.061676007	0.33727512	0.07056856	0.13774705	3
6	206.3	1	0	1	1	0	1	0	0	1	0	0.57024837	0.008872507	0.3726959	0.04818328	0.19832356	2
2	236.43	1	1	1	1	0	0	1	0	1	0	0.48670354	0.027223127	0.32027912	0.16579427	0.57623625	2
2	512.39	1	0	1	1	0	0	1	1	0	0	0.45237234	0.03632701	0.4309526	0.08034803	0.1656206	2
5	534.38	0	1	1	1	0	1	0	1	0	0	0.5766432	0.027693631	0.3582866	0.037376557	0.097281516	2
9	203.37	1	1	0	0	0	0	1	0	1	0	0.37731	0.09875769	0.35560235	0.16832995	0.22767451	0
6	206.6	1	0	0	1	0	1	0	0	0	1	0.49934372	0.06173502	0.3421202	0.09680104	0.22102785	2
10	50.22	0	1	0	0	0	1	0	0	1	0	0.45409414	0.014698131	0.44938752	0.08182021	0.24534725	0
7	29.99	1	0	1	1	0	1	0	0	0	1	0.4963544	0.030778563	0.42524907	0.04761796	0.08462386	2
1	507.82	0	1	1	0	0	0	1	0	1	0	0.33619145	0.029375466	0.561236	0.07319705	0.07003602	0
9	29.99	1	0	0	0	0	0	1	0	0	1	0.47476345	0.041924007	0.37665844	0.10665412	0.27906632	0
7	78.66	0	1	1	1	0	0	1	0	1	0	0.52448034	0.0075255795	0.4247533	0.043240793	0.15650076	3
1	123.87	0	1	1	1	0	0	1	0	1	0	0.42126665	0.06166664	0.40623483	0.11083182	0.17331077	2
4	736.53	1	1	1	0	0	0	1	1	0	0	0.33912885	0.060935177	0.52399045	0.07594555	-0.051448256	0
2	85.62	1	0	1	1	0	0	1	0	1	0	0.3775327	0.042604364	0.52038795	0.059475053	0.0023231357	2
8	277.69	0	1	0	1	1	0	0	0	0	1	0.35177222	0.048926737	0.41202053	0.18728052	0.3807895	2
4	279.28	0	1	0	1	0	0	1	0	0	1	0.455487	0.06661864	0.3712251	0.10666921	0.19122122	3
2	294.24	1	0	1	0	0	0	1	0	1	0	0.5288835	0.050709933	0.3533723	0.067034245	0.14391753	0
10	29.99	0	1	0	0	0	1	0	0	0	1	0.45708412	0.05100377	0.42012003	0.071792096	0.09112251	0
1	72.0	0	1	0	0	0	1	0	0	1	0	0.48253453	0.05700574	0.3213041	0.1391556	0.39310795	0
9	267.52	1	1	1	0	0	1	0	0	0	1	0.3874941	0.01849593	0.49779847	0.09621154	0.23282398	0
10	98.77	1	0	1	0	0	0	1	0	0	1	0.417146	0.023537239	0.52929145	0.030025318	0.00054262206	0
10	65.02	0	1	1	1	0	0	1	0	0	1	0.46751043	0.011087847	0.48940414	0.031997617	0.076402225	2
1	76.58	1	0	1	0	0	0	1	0	1	0	0.47367617	0.026145602	0.45116785	0.04901032	0.09135171	0
1	205.09	1	0	0	1	0	0	1	0	1	0	0.45936608	0.052126095	0.3818471	0.10666075	0.23286006	2
12	234.54	0	1	1	0	0	1	0	0	0	1	0.44288477	0.020569334	0.491632	0.044913933	0.07865347	0
11	29.99	0	1	1	0	0	1	0	0	1	0	0.46835923	0.009628002	0.49183375	0.03017905	0.075340025	0
3	92.93	0	1	1	0	0	1	0	0	1	0	0.41405234	0.10336835	0.4360945	0.04648479	-0.20690106	0
2	425.79	1	0	0	0	0	1	0	1	0	0	0.4568367	0.087341025	0.3337938	0.12202846	0.21441938	1
1	237.21	0	1	0	0	0	0	1	0	1	0	0.46128187	0.037186842	0.4204563	0.08107496	0.17410538	0
2	66.32	1	0	0	1	0	1	0	0	0	1	0.4462697	0.05751276	0.40218887	0.09402866	0.15065785	2
1	42.39	0	1	0	1	0	0	1	0	0	1	0.49396417	0.08171777	0.3318744	0.092443675	0.15182921	2
1	29.99	1	0	1	1	0	0	1	0	1	0	0.45684734	0.036045004	0.4312205	0.075887136	0.15303484	2
2	29.99	1	0	1	1	0	0	1	0	1	0	0.47549593	0.031294804	0.46364078	0.029568493	-0.0035995133	2
5	659.21	0	1	1	1	0	0	1	1	0	0	0.5379862	0.038882606	0.35648298	0.066648155	0.18021797	2
12	46.12	1	0	0	0	1	0	0	0	0	1	0.37646055	0.03259117	0.43371826	0.15723005	0.37277812	0
11	29.99	0	1	0	1	0	1	0	0	1	0	0.42485547	0.06376696	0.41130322	0.100074366	0.1303842	2
8	338.12	1	1	0	1	0	1	0	0	0	1	0.38321003	0.07298922	0.37407327	0.16972749	0.3042384	2
7	29.99	1	0	0	1	0	0	1	0	1	0	0.49631324	0.04402496	0.38019103	0.07947082	0.18282606	2
5	606.1	1	1	1	1	0	1	0	0	0	1	0.45507893	0.11931129	0.37894636	0.04666348	-0.19615814	3
2	255.22	0	1	0	1	0	0	1	0	0	1	0.42936823	0.085537255	0.36888346	0.11621108	0.14688313	2
4	409.11	0	1	1	0	0	0	1	0	0	1	0.44771597	0.041127022	0.455132	0.056025025	0.050946005	0
11	81.46	0	1	0	1	0	1	0	0	1	0	0.5201229	0.049122185	0.38518676	0.04556822	0.038986526	2
1	148.41	1	0	0	1	0	0	1	0	1	0	0.44098866	0.07379309	0.3397436	0.14547466	0.31292903	3
1	215.23	1	0	1	0	0	1	0	0	1	0	0.36451995	0.031300057	0.5173755	0.08680449	0.12919341	0
3	422.36	1	0	0	0	0	1	0	0	1	0	0.52989364	0.032628547	0.32398197	0.11349589	0.4028566	0
2	29.99	0	1	1	0	0	1	0	0	1	0	0.41538778	0.036936354	0.46872985	0.07894596	0.124976374	0
1	48.71	0	1	0	0	0	1	0	0	1	0	0.5462444	0.04637804	0.3564365	0.050941143	0.093574986	1
11	40.12	1	0	0	1	1	0	0	0	0	1	0.32658467	0.09358935	0.5224828	0.057343215	-0.24768446	3
2	55.15	0	1	0	1	0	0	1	0	0	1	0.42074898	0.10972039	0.37793234	0.09159832	-0.023503155	2
3	153.78	0	1	0	1	0	1	0	0	1	0	0.4669906	0.0517692	0.4140359	0.06720436	0.079708144	2
10	388.83	1	1	0	1	1	0	0	0	0	1	0.28762007	0.09649074	0.4222444	0.19364478	0.12641892	2
3	91.21	1	0	1	0	1	0	0	0	1	0	0.47496969	0.057322722	0.3899354	0.07777216	0.11718684	0
10	629.11	0	1	1	0	0	1	0	0	1	0	0.45925117	0.0315092	0.47850904	0.030730601	-0.0077175945	0
4	241.42	0	1	1	0	1	0	0	1	0	0	0.45979735	0.059457153	0.4176995	0.06304601	0.033274688	0
4	83.83	0	1	1	0	0	0	1	0	0	1	0.46938005	0.03710107	0.44799826	0.045520682	0.037968688	0
3	184.7	1	0	0	1	0	1	0	0	0	1	0.41916966	0.07871831	0.40335232	0.09875967	0.07716812	2
4	155.06	0	1	0	1	1	0	0	0	0	1	0.44758725	0.057139665	0.41347995	0.08179307	0.10387676	3
2	29.99	1	0	1	0	0	0	1	0	1	0	0.47549593	0.031294804	0.46364078	0.029568493	-0.0035995133	0
7	78.06	0	1	0	1	0	0	1	0	1	0	0.45186645	0.037813716	0.41556442	0.094755456	0.21691468	2
12	29.99	0	1	1	0	0	0	1	0	0	1	0.47311878	0.019407379	0.43527624	0.07219756	0.20572959	0
12	121.61	0	1	0	1	1	0	0	0	1	0	0.40902293	0.088586144	0.3347523	0.16763866	0.31131625	2
4	150.01	0	1	1	1	0	0	1	0	1	0	0.45728835	0.01838293	0.46445632	0.05987241	0.15108484	2
1	355.72	0	1	0	0	0	1	0	0	1	0	0.43851933	0.039177947	0.40844184	0.11386086	0.27196732	0
1	202.57	0	1	0	0	0	1	0	1	0	0	0.42402446	0.08401139	0.36662146	0.12534271	0.1788301	0
1	1001.55	0	1	1	0	0	1	0	1	0	0	0.5874111	0.03333628	0.22799765	0.1512549	0.6902404	0
2	860.49	0	1	1	1	1	0	0	0	1	0	0.3092245	0.047543205	0.4882885	0.15494375	0.21524423	3
6	258.56	1	1	1	1	0	1	0	0	0	1	0.5506826	0.027077887	0.2502374	0.1720021	0.7209795	2
1	43.35	0	1	0	0	0	1	0	0	1	0	0.47609547	0.06543716	0.42064372	0.037823647	-0.0766735	0
9	91.47	0	1	1	1	0	1	0	0	1	0	0.4580629	0.0049942103	0.49038017	0.046562705	0.15186577	2
12	287.91	0	1	1	0	1	0	0	0	0	1	0.53121865	0.039124433	0.3781877	0.051469237	0.102386855	0
6	198.11	0	1	0	1	0	0	1	0	1	0	0.30938864	0.031370126	0.5861374	0.073103875	0.03766261	3
6	538.66	1	0	1	0	0	1	0	1	0	0	0.5485919	0.022003116	0.36894804	0.06045693	0.20446134	0
7	70.35	0	1	0	0	0	1	0	0	1	0	0.4896633	0.042433575	0.39555836	0.07234481	0.14973421	1
9	79.86	0	1	1	0	0	0	1	0	0	1	0.4804948	0.0319392	0.44368103	0.043884918	0.055359405	0
2	416.75	0	1	0	1	0	0	1	1	0	0	0.52405924	0.059756536	0.33035868	0.08582555	0.20772988	2
2	167.34	1	0	1	0	0	0	1	0	0	1	0.4706427	0.043734014	0.4118198	0.07380356	0.13390735	0
1	421.32	1	0	0	1	1	0	0	0	0	1	0.3922983	0.061112933	0.20160861	0.34498015	0.9927328	2
7	269.28	1	1	0	0	0	0	1	0	1	0	0.4137563	0.092501625	0.35872787	0.13501418	0.18146895	0
9	29.99	1	0	0	1	0	1	0	0	1	0	0.51300925	0.028142117	0.39773935	0.06110927	0.1623509	2
2	125.98	1	0	0	0	1	0	0	0	1	0	0.47859094	0.088015325	0.31294653	0.12044724	0.24515733	0
4	183.57	1	0	1	1	0	1	0	0	0	1	0.46554872	0.052255727	0.42599127	0.05620425	0.031282417	2
2	394.86	1	1	0	1	0	0	1	0	0	1	0.41148794	0.14077444	0.32370394	0.12403369	0.044236213	2
3	106.06	0	1	1	1	0	1	0	0	1	0	0.44552824	0.028558878	0.44575247	0.080160424	0.18436354	2
10	330.89	1	0	0	1	0	1	0	0	1	0	0.5091252	0.07245412	0.3860862	0.03233454	-0.094608165	2
11	36.6	0	1	1	1	0	0	1	0	1	0	0.48052529	0.009820535	0.37855172	0.13110241	0.47442052	2
7	229.53	1	0	0	1	0	1	0	0	0	1	0.43078402	0.070772596	0.37490377	0.123539634	0.21348983	3
7	584.72	1	1	1	0	0	0	1	1	0	0	0.61573106	0.03660695	0.17619343	0.17146854	0.8741765	0
3	29.99	1	0	0	0	0	0	1	0	0	1	0.4430749	0.07301976	0.3886411	0.095264174	0.11076023	0
7	50.8	1	0	0	0	0	0	1	0	0	1	0.44198325	0.0612237	0.38574907	0.111044	0.20370913	1
10	168.66	1	0	0	1	0	1	0	0	0	1	0.43070513	0.078797676	0.42650217	0.06399504	-0.04837258	2
10	171.04	1	0	0	0	0	0	1	0	1	0	0.5312268	0.045142088	0.36279595	0.060835153	0.13056505	0
7	474.27	0	1	0	0	0	0	1	0	1	0	0.440503	0.27181497	0.2239227	0.06375934	-0.31992173	0
12	101.53	1	0	0	0	0	1	0	0	0	1	0.49565718	0.06974888	0.3628148	0.07177918	0.08360608	0
12	80.77	0	1	0	0	0	0	1	0	1	0	0.60287803	0.016089842	0.31756562	0.06346655	0.28114036	0
